t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1773147962,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773147992,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148022,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148052,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148082,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148112,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148142,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148172,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148202,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148232,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148262,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148292,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148322,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148352,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148382,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148412,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148442,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148472,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148502,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148532,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148562,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148592,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148622,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148652,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148682,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148712,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148742,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148772,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148802,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148832,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
1773148862,97,1962,61.855670103092784,1,286.6728677753734,4.0,6.0,202.59999999999877,1908.2399999999996,1962.0,1962.0
